Geneid	Brain	Duodenum	Hatchling_Brain	Hatchling_Carapace	Hatchling_Kidney	Kidney	Liver	Lung	merged	Sciatic_Nerve	Skeletal_Muscle	Spinal_Cord	Testis
G15000	4	7	10	15	1	5	2	10	76	0	5	3	14
G15001	0	3	46	6	0	12	12	1	123	0	15	2	26
G15002	19	45	7	55	5	66	26	26	348	0	23	19	57
G15003	2	0	1	0	0	0	0	0	3	0	0	0	0
G15004	0	0	0	0	0	0	0	0	0	0	0	0	0
G15005	3	0	1	1	0	0	0	0	8	0	0	3	0
G15006	0	0	0	0	0	0	0	0	0	0	0	0	0
G15007	0	0	0	0	0	0	0	0	0	0	0	0	0
G15008	48	40	47	65	18	56	47	54	542	1	45	63	58
G15009	0	0	0	0	0	0	0	0	1	0	0	0	1
G15010	26	18	20	26	1	22	5	11	307	2	64	27	85
G15011	569	47	222	82	17	238	28	117	2708	0	598	559	231
G15012	0	0	0	7	0	0	0	0	240	0	233	0	0
G15013	1	1	0	0	0	0	1	0	3	0	0	0	0
G15014	12	7	17	32	2	17	7	16	135	0	13	8	4
G15015	0	0	0	0	0	0	0	0	0	0	0	0	0
G15016	0	0	0	0	0	0	0	2	2	0	0	0	0
G15017	0	0	0	0	0	0	0	0	1	0	0	0	1
G15018	2	1	8	38	1	5	1	4	94	0	22	3	9
G15019	0	0	2	0	0	0	0	0	2	0	0	0	0
G15020	0	0	0	0	0	0	0	0	0	0	0	0	0
G15021	0	0	0	0	0	0	0	0	0	0	0	0	0
G15022	0	0	0	0	0	0	0	0	1	0	0	0	1
G15023	0	0	0	0	0	0	0	0	2	0	0	0	2
G15024	10	15	52	61	5	23	28	57	278	2	7	4	14
G15025	0	1	0	0	0	0	0	0	3	0	0	0	2
G15026	8	2	15	23	1	14	6	4	182	1	87	16	5
G15027	3	0	1	4	0	2	0	0	12	0	1	1	0
G15028	0	0	0	0	0	0	0	0	0	0	0	0	0
G15029	1	0	0	0	0	0	0	0	1	0	0	0	0
G15030	0	0	0	0	0	0	0	0	1	0	0	1	0
G15031	2	6	15	13	3	5	0	4	65	2	2	9	4
G15032	0	0	0	0	0	0	0	0	1	0	0	1	0
G15033	18	9	10	21	0	24	6	10	197	5	14	21	59
G15034	0	0	0	0	0	0	0	0	0	0	0	0	0
G15035	3	1	3	5	0	1	1	3	23	0	0	2	4
G15036	29	34	70	111	10	64	22	84	635	1	41	38	131
G15037	0	0	0	0	0	0	0	0	0	0	0	0	0
G15038	0	0	0	0	0	0	1	0	1	0	0	0	0
G15039	6	1	5	5	3	6	0	1	77	1	40	6	3
G15040	0	0	0	0	0	0	0	0	2	0	2	0	0
G15041	0	0	0	0	0	0	0	0	1	0	1	0	0
G15042	4	0	9	0	0	1	0	0	19	0	0	3	2
G15043	42	0	91	5	0	4	0	1	172	0	0	28	1
G15044	0	0	0	0	0	0	0	0	0	0	0	0	0
G15045	0	0	0	0	0	0	0	0	0	0	0	0	0
G15046	0	0	1	0	0	0	0	0	2	0	0	0	1
G15047	3	0	3	0	1	1	0	0	10	0	0	1	1
G15048	0	0	0	0	0	0	0	0	0	0	0	0	0
G15049	1	0	1	0	0	0	0	0	3	0	0	0	1
G15050	24	0	51	0	0	1	0	2	130	0	0	18	34
G15051	0	0	1	0	0	1	2	0	6	0	1	0	1
G15052	0	0	0	0	0	0	0	0	1	0	0	0	1
G15053	0	0	0	0	0	0	0	0	0	0	0	0	0
G15054	1	0	0	0	0	0	1	6	18	0	1	7	2
G15055	0	0	0	0	0	2	0	5	21	0	1	6	7
G15056	0	0	0	0	0	0	0	0	0	0	0	0	0
G15057	26	20	38	48	3	27	8	28	381	0	17	33	133
G15058	0	0	0	0	0	0	0	0	0	0	0	0	0
G15059	0	0	0	0	0	1	0	0	1	0	0	0	0
G15060	6	6	7	44	0	2	2	8	98	7	2	5	9
G15061	1	0	0	0	0	0	0	0	1	0	0	0	0
G15062	39	0	96	3	4	17	0	0	193	0	0	30	4
G15063	0	0	0	0	0	0	0	0	1	0	0	1	0
G15064	11	3	4	1	0	13	8	5	88	0	6	4	33
G15065	12	2	5	3	0	18	1	15	84	1	4	15	8
G15066	14	2	29	7	3	26	14	22	137	1	3	8	8
G15067	1	0	0	0	0	0	0	0	1	0	0	0	0
G15068	0	0	0	0	0	0	0	0	0	0	0	0	0
G15069	0	0	0	1	0	2	0	0	4	0	1	0	0
G15070	0	0	0	0	0	0	0	0	0	0	0	0	0
G15071	1	0	1	1	1	0	0	1	8	0	2	1	0
G15072	3	0	8	9	0	5	2	3	32	0	0	1	1
G15073	109	15	18	15	2	89	7	24	547	3	55	175	35
G15074	6	8	9	16	4	11	14	7	92	0	7	5	5
G15075	1	0	0	0	0	0	0	0	1	0	0	0	0
G15076	1	0	0	0	0	0	0	0	2	0	1	0	0
G15077	1	0	0	0	0	0	0	0	1	0	0	0	0
G15078	36	0	25	0	0	1	0	0	79	0	1	15	1
G15079	0	0	0	0	0	0	1	0	1	0	0	0	0
G15080	0	0	0	0	0	0	0	0	0	0	0	0	0
G15081	0	0	0	0	0	1	0	0	1	0	0	0	0
G15082	0	0	0	0	0	0	0	0	0	0	0	0	0
G15083	25	4	12	11	2	3	0	12	110	0	6	24	11
G15084	0	0	1	0	0	0	0	0	2	0	1	0	0
G15085	0	0	0	1	0	3	1	2	13	1	0	2	3
G15086	0	2	0	1	0	5	2	8	36	0	3	5	10
G15087	0	0	0	21	0	0	0	0	43	0	22	0	0
G15088	2	0	8	10	0	13	0	0	38	0	2	2	1
G15089	3	5	20	73	3	10	4	28	211	0	16	11	38
G15090	0	0	0	0	0	0	0	0	1	0	0	0	1
G15091	24	3	19	4	0	2	2	1	87	0	4	24	4
G15092	0	0	0	0	0	0	0	0	0	0	0	0	0
G15093	41	17	28	14	1	25	23	16	358	0	33	28	132
G15094	0	3	0	0	0	3	1	0	11	0	0	0	4
G15095	22	4	16	25	0	40	10	29	202	0	7	25	24
G15096	0	0	0	0	0	0	0	0	1	0	0	0	1
G15097	7	6	11	7	8	10	6	9	78	1	3	6	4
G15098	8	7	7	4	2	11	4	10	88	2	9	9	15
G15099	67	43	29	43	4	90	79	50	1008	1	366	59	177
G15100	3	4	4	13	0	2	8	4	89	0	30	4	17
G15101	4	14	4	18	0	20	42	13	187	5	40	3	24
G15102	0	0	0	0	0	0	0	0	0	0	0	0	0
G15103	3	0	10	0	1	4	0	10	39	0	0	5	6
G15104	1	2	3	1	0	5	2	1	23	0	1	1	6
G15105	6	0	5	1	0	12	11	6	110	0	7	15	47
G15106	0	0	0	0	0	0	0	0	0	0	0	0	0
G15107	0	0	0	0	0	0	0	0	0	0	0	0	0
G15108	2	0	1	4	1	3	1	3	18	0	0	0	3
G15109	8	3	6	9	0	8	4	2	63	0	5	5	13
G15110	13	0	19	2	0	1	0	0	46	1	2	7	1
G15111	25	3	24	33	3	13	11	24	211	1	19	13	42
G15112	18	5	20	11	0	12	6	17	136	0	16	15	16
G15113	3	1	3	16	1	12	1	20	76	0	5	7	7
G15114	0	0	0	0	0	0	0	0	2	0	0	2	0
G15115	0	0	1	0	0	3	0	0	4	0	0	0	0
G15116	0	0	0	0	0	0	0	0	0	0	0	0	0
G15117	35	18	24	20	1	13	14	18	242	4	59	21	15
G15118	4	1	0	0	0	3	4	0	18	0	1	2	3
G15119	1	0	0	0	0	0	0	0	1	0	0	0	0
G15120	46	40	36	30	1	13	38	52	392	4	67	56	9
G15121	112	48	156	106	1	45	69	131	909	0	96	120	25
G15122	0	0	0	0	0	0	0	0	0	0	0	0	0
G15123	5	2	5	12	0	1	7	6	58	1	9	5	5
G15124	9	5	17	5	0	6	17	4	86	0	4	5	14
G15125	6	4	11	41	0	21	5	8	174	0	2	19	57
G15126	68	53	30	29	1	39	19	10	426	5	99	20	53
G15127	0	1	0	2	1	0	0	4	27	1	2	1	15
G15128	0	0	0	0	0	0	0	0	0	0	0	0	0
G15129	0	0	0	0	0	1	13	0	15	0	0	0	1
G15130	0	1	0	0	0	2	1	0	8	0	3	1	0
G15131	1	0	0	0	0	0	0	0	3	0	0	1	1
G15132	7	8	11	8	1	9	8	12	96	0	18	7	7
G15133	4	0	15	0	0	3	1	3	29	0	0	2	1
G15134	0	0	0	10	1	1	4	1	22	0	1	3	1
G15135	0	0	0	0	0	0	0	0	1	0	0	0	1
G15136	24	0	4	0	0	32	4	3	94	0	3	22	2
G15137	21	1	3	6	0	17	3	3	120	0	19	17	30
G15138	4	3	7	13	0	9	4	2	60	0	2	8	8
G15139	1	0	1	0	0	0	0	0	8	0	1	1	4
G15140	0	0	0	1	0	1	0	1	4	0	0	1	0
G15141	195	35	109	50	1	105	13	49	897	0	65	83	192
G15142	0	0	0	0	0	0	1	0	1	0	0	0	0
G15143	1	0	0	0	0	0	0	0	2	0	0	1	0
G15144	3	0	15	23	0	0	1	4	77	0	0	5	26
G15145	50	27	73	104	10	87	65	47	612	0	19	49	81
G15146	9	3	14	9	0	10	2	8	95	0	1	12	27
G15147	21	0	98	15	0	7	0	0	169	0	0	21	7
G15148	5	4	15	31	0	6	1	11	95	1	9	4	8
G15149	0	0	0	0	0	0	0	0	2	0	1	0	1
G15150	33	5	55	12	0	20	3	27	195	0	7	23	10
G15151	0	0	0	0	0	0	0	0	1	0	0	0	1
G15152	0	0	1	0	0	0	0	0	1	0	0	0	0
G15153	411	145	407	427	48	349	205	276	3721	4	289	349	811
G15154	0	0	0	0	0	0	0	0	0	0	0	0	0
G15155	36	29	34	41	0	48	16	20	374	1	29	38	82
G15156	0	0	0	0	0	3	0	0	8	0	0	2	3
G15157	22	6	34	45	6	30	8	16	241	0	11	15	48
G15158	0	0	0	0	0	0	0	0	0	0	0	0	0
G15159	0	0	0	0	0	0	0	0	0	0	0	0	0
G15160	0	0	0	0	0	0	0	0	0	0	0	0	0
G15161	3	0	11	30	4	22	0	17	104	0	6	7	4
G15162	1	0	0	0	0	1	0	0	2	0	0	0	0
G15163	58	11	57	100	1	78	51	20	678	0	23	76	203
G15164	0	0	0	1	0	0	0	0	2	0	1	0	0
G15165	650	184	268	135	13	355	144	151	3883	16	1170	585	212
G15166	82	0	61	132	0	60	27	6	459	0	2	52	37
G15167	1	0	2	0	0	1	1	1	19	0	9	2	2
G15168	87	1	163	6	0	10	0	2	382	0	10	100	3
G15169	65	11	28	12	0	40	5	16	322	0	9	55	81
G15170	193	51	165	126	8	121	68	87	1312	5	86	126	276
G15171	0	0	1	0	0	0	0	0	1	0	0	0	0
G15172	3	0	6	12	0	0	0	1	28	0	0	4	2
G15173	78	39	40	73	2	125	67	34	781	0	198	55	70
G15174	0	4	2	0	0	5	0	0	11	0	0	0	0
G15175	1	0	5	0	0	0	0	0	6	0	0	0	0
G15176	75	1	42	25	1	13	5	2	322	0	2	100	56
G15177	21	23	70	136	4	51	18	31	471	4	14	53	46
G15178	49	8	98	5	1	18	2	3	264	0	2	75	3
G15179	1	0	1	0	0	4	1	0	9	0	0	1	1
G15180	20	0	18	1	0	18	0	13	92	0	0	20	2
G15181	20	14	38	49	18	39	25	75	356	4	15	48	11
G15182	0	0	0	0	0	0	0	0	1	0	0	0	1
G15183	33	34	63	82	8	43	13	77	500	15	24	38	70
G15184	6	10	10	11	3	8	4	14	110	0	14	12	18
G15185	288	128	296	256	20	239	79	127	3080	6	1044	322	275
G15186	7	5	21	12	5	8	2	2	99	0	3	20	14
G15187	9	0	9	0	0	8	0	8	47	0	0	5	8
G15188	1	0	2	0	0	0	0	0	5	0	2	0	0
G15189	21	8	42	21	0	17	6	17	192	0	9	13	38
G15190	0	0	0	0	0	0	0	0	0	0	0	0	0
G15191	14	5	11	23	2	14	4	9	131	1	12	13	23
G15192	0	0	0	0	0	0	0	0	1	0	0	1	0
G15193	7	13	49	67	10	15	9	35	263	1	4	8	45
G15194	9	2	6	18	0	11	10	7	108	0	5	11	29
